GENE	DIST
LINC01467	158
ZC3H14	113
EFCAB11	36
SNORA11B	56
CATSPERB	86
LGMN	35
GOLGA5	14
CHGA	29
ITPK1	17
ITPK1-AS1	64
MOAP1	46
TMEM251	50
BTBD7	111
UNC79	103
PRIMA1	112
FAM181A-AS1	33
FAM181A	32
OTUB2	17
IFI27	30
PPP4R4	40
SERPINA10	159
SERPINA6	189
SERPINA12	177
SERPINA4	135
SERPINA5	115
SERPINA3	88
SERPINA13P	58
DICER1	58
MIR3173	57
DICER1-AS1	45
CLMN	126
SYNE3	28
SNHG10	11
SCARNA13	5
TCL6	81
TCL1B	85
TUNAR	104
C14ORF132	48
ATG2B	66
GSKIP	63
AK7	43
VRK1	69
SETD3	34
CCNK	41
CYP46A1	57
EVL	78
YY1	164
SLC25A29	90
MIR345	95
SLC25A47	79
WARS	19
LINC00523	7
DLK1	81
MEG3	73
MIR770	50
MIR493	28
MIR337	26
MIR665	22
RTL1	14
MIR431	18
MIR433	21
MIR127	18
MIR432	18
MIR136	12
MEG8	11
MIR370	15
SNORD113-1	31
SNORD113-2	34
SNORD113-4	45
SNORD113-5	43
SNORD113-6	46
SNORD113-7	43
SNORD113-9	50
SNORD114-1	56
SNORD114-2	58
SNORD114-3	60
SNORD114-4	59
SNORD114-5	60
SNORD114-6	60
SNORD114-7	67
SNORD114-9	74
SNORD114-10	69
SNORD114-11	70
SNORD114-12	75
SNORD114-13	76
SNORD114-14	74
SNORD114-15	75
SNORD114-16	78
SNORD114-17	83
SNORD114-18	84
SNORD114-19	81
SNORD114-20	85
SNORD114-21	88
SNORD114-22	91
SNORD114-23	88
SNORD114-24	93
SNORD114-25	94
SNORD114-26	91
SNORD114-27	96
SNORD114-28	91
SNORD114-29	98
SNORD114-30	100
SNORD114-31	100
MIR379	128
MIR411	126
MIR299	132
MIR1197	130
MIR323A	134
MIR758	128
MIR329-1	131
MIR329-2	129
MIR494	136
MIR1193	138
MIR543	134
MIR495	140
MIR376C	144
MIR654	143
MIR376A1	145
MIR300	144
MIR1185-1	151
MIR1185-2	147
MIR381HG	151
MIR381	150
MIR487B	155
MIR539	152
MIR889	150
MIR544A	153
MIR655	156
MIR487A	161
MIR134	157
MIR485	162
MIR323B	159
MIR154	164
MIR496	163
MIR377	170
MIR541	173
MIR409	174
MIR412	172
MIR369	172
MIR410	172
MIR656	169
MEG9	174
HSP90AA1	23
MOK	14
ZNF839	2
CINP	42
AMN	157
CDC42BPB	26
EXOC3L4	6
LINC00677	31
LINC00605	22
EIF5	47
SNORA28	48
MARK3	101
CKB	26
APOPT1	21
KLC1	84
PPP1R13B	39
LINC00637	44
TDRD9	55
RD3L	35
ASPG	110
MIR203A	137
KIF26A	163
C14ORF180	67
TMEM179	40
INF2	26
ADSSL1	17
AKT1	23
LINC00638	11
CEP170B	42
PLD4	46
AHNAK2	8
CDCA4	32
GPR132	23
JAG2	40
NUDT14	32
BRF1	46
BTBD6	42
TEX22	32
MTA1	52
CRIP2	20
CRIP1	4
TMEM121	37
ELK2AP	41
KIAA0125	185
CHEK2P2	78
HERC2P3	149
GOLGA6L6	185
OR4M2	139
OR4N3P	92
IGHV1OR15-1	59
IGHV1OR15-3	43
GOLGA6L2	200
MKRN3	84
MAGEL2	8
NDN	51
PWRN4	112
UBE3A	79
GABRB3	149
GABRA5	3
GABRG3	79
GABRG3-AS1	94
OCA2	23
TRPM1	106
MIR211	136
KLF13	108
FMN1	101
TMCO5B	46
AVEN	24
CHRM5	4
EMC7	42
PGBD4	42
KATNBL1	14
EMC4	25
SLC12A6	117
NOP10	143
NUTM1	139
GOLGA8A	187
MIR1233-1	184
MIR1233-2	186
GOLGA8B	37
ACTC1	122
ZNF770	79
ANP32AP1	60
DPH6	110
DPH6-AS1	104
MEIS2	7
TMCO5A	63
SPRED1	149
FAM98B	25
C15ORF53	6
THBS1	110
FSIP1	17
GPR176	34
SRP14	4
SRP14-AS1	4
BMF	58
BUB1B	74
PAK6	13
C15ORF56	18
ANKRD63	16
PLCB2	33
INAFM2	21
DISP2	22
KNSTRN	44
IVD	19
BAHD1	23
CHST14	47
C15ORF57	149
RPUSD2	149
CASC5	174
RMDN3	155
GCHFR	153
DNAJC17	107
C15ORF62	147
PPP1R14D	86
SPINT1	71
RHOV	37
VPS18	16
CHAC1	43
INO80	72
EXD1	52
CHP1	50
OIP5-AS1	103
OIP5	148
NDUFAF1	171
RTF1	160
ITPKA	81
LTK	57
RPAP1	27
TYRO3	17
MIR626	86
MAPKBP1	5
JMJD7	18
JMJD7-PLA2G4B	18
PLA2G4B	27
SPTBN5	86
EHD4	21
EHD4-AS1	74
PLA2G4E-AS1	23
PLA2G4E	3
VPS39	76
MIR627	73
GANC	140
LRRC57	176
HAUS2	172
STARD9	147
TTBK2	5
UBR1	123
TMEM62	101
CCNDBP1	52
EPB42	8
LCMT2	46
ADAL	46
ZSCAN29	91
TUBGCP4	90
STRCP1	189
CATSPER2P1	161
PDIA3	159
ELL3	126
SERF2	115
MIR1282	112
SERINC4	101
HYPK	103
MFAP1	79
WDR76	78
FRMD5	70
PIN4P1	29
CASC4	28
CTDSPL2	53
EIF3J-AS1	59
EIF3J	61
SPG11	73
PATL2	73
B2M	36
TRIM69	9
SORD2P	88
SORD	53
DUOX2	11
DUOXA2	12
DUOXA1	7
SHF	43
SLC28A2	92
GATM	77
SPATA5L1	55
C15ORF48	23
MIR147B	26
SLC30A4	77
HMGN2P46	61
BLOC1S6	26
CTXN2	179
SLC12A1	165
DUT	46
SHC4	3
NDUFAF4P1	13
GALK2	29
FGF7	7
DTWD1	205
ATP8B4	36
SLC27A2	34
GABPB1	33
GABPB1-AS1	34
USP8	102
SPPL2A	97
AP4E1	24
DCAF13P3	64
CYP19A1	45
GLDN	46
DMXL2	21
LYSMD2	22
TMOD2	30
TMOD3	57
LEO1	14
MAPK6	35
BCL2L10	46
GNB5	74
MIR1266	17
ARPP19	162
FAM214A	59
ONECUT1	17
RAB27A	6
PIGBOS1	35
PIGB	29
MIR628	52
C15ORF65	15
DYX1C1	88
PYGO1	168
TEX9	61
MNS1	35
TCF12	94
LINC00926	5
LINC01413	4
CGNL1	34
MYZAP	26
ALDH1A2	9
AQP7	24
RNF111	18
CCNB2	64
MIR2116	9
LDHAL6B	45
FAM81A	59
GCNT3	12
GTF2A2	41
BNIP2	9
ANXA2	62
ICE2	21
RORA-AS1	19
RORA-AS2	89
TLN2	202
MIR190A	22
TPM1	53
LACTB	31
RPS27L	10
RAB8B	27
APH1B	9
CA12	22
USP3-AS1	4
FBXL22	8
MIR422A	26
DAPK2	21
FAM96A	22
SNX1	26
SNX22	56
PPIB	40
CSNK1G1	6
TRIP4	39
RBPMS2	26
MIR1272	28
PIF1	18
PLEKHO2	34
ANKDD1A	14
SPG21	96
SLC51B	150
RASL12	121
KBTBD13	116
UBAP1L	88
PDCD7	61
CLPX	7
CILP	22
PARP16	21
IGDCC3	6
IGDCC4	44
DPP8	123
HACD3	119
SLC24A1	21
RAB11A	8
SNAPC5	93
RPL4	90
SNORD18C	96
SNORD18B	89
SNORD16	88
SNORD18A	90
ZWILCH	94
LCTL	32
LINC01169	17
SMAD6	95
SMAD3	119
AAGAB	36
IQCH-AS1	52
C15ORF61	52
MAP2K5	79
SKOR1	26
CALML4	47
CLN6	25
FEM1B	30
CORO2B	19
ANP32A	42
MIR548H4	39
NOX5	56
EWSAT1	15
PAQR5	79
RPLP1	24
PCAT29	122
LINC00593	118
CT62	9
THSD4	24
THSD4-AS1	69
NR2E3	9
MYO9A	47
SENP8	45
PKM	75
PARP6	110
CELF6	164
GOLGA6B	144
HIGD2B	107
BBS4	107
ADPGK	11
ADPGK-AS1	10
NEO1	21
HCN4	52
REC114	105
NPTN	60
CD276	17
C15ORF59	55
C15ORF59-AS1	70
TBC1D21	82
LOXL1-AS1	25
LOXL1	31
STOML1	42
PML	47
GOLGA6A	36
ISLR2	10
ISLR	55
STRA6	93
CYP11A1	7
SEMA7A	7
UBL7	24
UBL7-AS1	20
ARID3B	6
CLK3	6
EDC3	54
CYP1A1	20
CYP1A2	6
CSK	14
LMAN1L	45
CPLX3	55
SCAMP2	74
MPI	56
FAM219B	43
COX5A	10
RPP25	3
SCAMP5	31
PPCDC	8
C15ORF39	10
GOLGA6C	39
GOLGA6D	44
COMMD4	16
NEIL1	27
MIR631	40
MAN2C1	49
SIN3A	138
PTPN9	91
SNUPN	49
CSPG4	20
ODF3L1	27
DNM1P35	49
UBE2Q2	28
FBXO22	19
NRG4	45
ETFA	86
TYRO3P	72
ISL2	56
SCAPER	4
MIR3713	101
RCN2	69
PSTPIP1	132
TSPAN3	53
PEAK1	77
HMG20A	75
LINGO1	123
LINGO1-AS1	149
LINGO1-AS2	167
TBC1D2B	37
SH2D7	24
CIB2	4
IDH3A	13
ACSBG1	8
DNAJA4	29
WDR61	62
CRABP1	99
IREB2	184
HYKK	113
PSMA4	86
CHRNA5	59
CHRNA3	2
CHRNB4	24
ADAMTS7	73
MORF4L1	132
CTSH	86
RASGRF1	67
ANKRD34C-AS1	97
MIR184	29
ANKRD34C	100
TMED3	74
MTHFS	6
ST20-MTHFS	21
ST20-AS1	25
BCL2A1	22
ZFAND6	71
FANCA	24
LINC00927	108
ARNT2	43
ABHD17C	90
CEMIP	8
MIR549A	62
IL16	40
STARD5	42
TMC3-AS1	40
TMC3	31
MEX3B	3
LINC01583	48
AP3B2	149
ACTG1P17	117
SNHG21	112
SCARNA15	101
WHAMM	47
FAM103A1	7
C15ORF40	30
BTBD1	84
TM6SF1	126
BNC1	38
SH3GL3	55
ADAMTSL3	86
GOLGA6L5P	63
UBE2Q2P1	9
LINC00933	12
ZSCAN2	18
SCAND2P	54
NMB	83
ALPK3	12
SLC28A1	42
PDE8A	31
GOLGA6L3	197
MIR7706	120
KLHL25	41
MIR1276	39
NTRK3	17
NTRK3-AS1	13
MRPL46	2
MRPS11	8
LINC01586	10
MIR1179	11
MIR7-2	5
AEN	8
ISG20	21
ACAN	22
HAPLN3	6
MFGE8	5
ABHD2	31
FANCI	52
POLG	13
MIR9-3	17
RHCG	27
LINC00928	55
TICRR	102
KIF7	95
PLIN1	77
PEX11A	61
MESP1	2
ANPEP	62
AP3S2	7
C15ORF38-AP3S2	14
ARPIN	14
ZNF710	77
IDH2	29
CIB1	21
GDPGP1	17
TTLL13P	35
NGRN	17
GABARAPL3	34
IQGAP1	65
CRTC3-AS1	70
LINC01585	11
BLM	66
FURIN	27
FES	10
MAN2A2	11
HDDC3	45
UNC45A	39
PRC1	50
PRC1-AS1	77
VPS33B	24
SV2B	46
LINC00930	152
FAM174B	64
ASB9P1	9
LINC01578	35
CHD2	14
LINC01581	14
LINC01197	62
LINC00924	162
LINC00923	20
ARRDC4	71
LINC01582	201
FAM169B	5
IGF1R	16
PGPEP1L	66
SYNM	11
TTC23	25
LRRC28	27
LYSMD4	14
DNM1P46	87
CERS3	95
PRKXP1	74
LINS	37
ASB7	37
ALDH1A3	9
LRRK1	49
CHSY1	8
SNRPA1	3
PCSK6-AS1	43
TM2D3	15
TARSL2	85
OR4F6	164
OR4F13P	202
WASIR2	85
POLR3K	52
SNRNP25	54
RHBDF1	35
MPG	30
HBZ	34
HBA2	12
HBA1	8
HBQ1	7
LUC7L	47
RGS11	96
ARHGDIG	97
PDIA2	101
AXIN1	171
MRPL28	191
TMEM8A	206
CAPN15	191
PRR35	159
NHLRC4	146
PIGQ	147
RAB40C	123
WFIKKN1	82
WDR90	64
RHOT2	47
RHBDL1	43
STUB1	37
WDR24	23
FBXL16	11
METRN	5
FAM173A	7
CCDC78	20
NARFL	31
MSLN	33
MIR662	20
RPUSD1	5
CHTF18	6
GNG13	20
PRR25	22
LMF1	85
LMF1-AS1	136
SOX8	83
SSTR5-AS1	21
SSTR5	9
C1QTNF8	17
TPSG1	28
TPSB2	33
TPSAB1	46
TPSD1	61
UBE2I	111
BAIAP3	137
TSR3	161
GNPTG	159
HAGH	196
FAHD1	204
MEIOB	151
MSRB1	86
RPL3L	71
NDUFB10	72
RPS2	59
SNORA10	61
SNORA64	64
SNHG9	61
SNORA78	62
RNF151	61
TBL3	59
NOXO1	42
GFER	41
SYNGR3	36
NPW	12
SLC9A3R2	6
NTHL1	25
TSC2	26
PKD1	14
MIR1225	57
RAB26	6
SNHG19	17
SNORD60	15
TRAF7	13
MLST8	59
BRICD5	69
ECI1	109
RNPS1	123
MIR940	127
ABCA3	200
ABCA17P	194
KCTD5	158
PRSS27	117
SRRM2-AS1	93
SRRM2	86
PRSS33	51
PRSS41	54
PRSS21	27
ZG16B	10
PRSS30P	12
PRSS22	19
FLYWCH2	9
FLYWCH1	5
KREMEN2	54
PAQR4	61
PKMYT1	71
CLDN9	102
CLDN6	110
TNFRSF12A	110
MMP25-AS1	151
IL32	151
ZNF205	203
LINC01569	113
TFAP4	94
GLIS2-AS1	35
GLIS2	35
PAM16	14
CORO7-PAM16	19
CORO7	15
VASN	14
DNAJA3	22
NMRAL1	36
HMOX2	40
CDIP1	32
C16ORF96	42
UBALD1	101
NUDT16L1	26
ANKS3	19
C16ORF71	19
SEPT12	72
SMIM22	71
ROGDI	88
GLYR1	108
UBN1	105
PPL	20
SEC14L5	10
NAGPA	74
C16ORF89	104
ALG1	112
EEF2KMT	140
LINC01570	6
TMEM114	157
METTL22	44
ABAT	14
TMEM186	84
PMM2	86
CARHSP1	13
C16ORF72	183
LINC01177	177
LINC01195	187
GRIN2A	12
ATF7IP2	6
LINC01290	6
EMP2	55
TEKT5	42
NUBP1	6
TVP23A	85
CIITA	61
DEXI	9
CLEC16A	13
SOCS1	3
PRM3	19
PRM2	22
PRM1	27
RMI2	21
SNN	1
ZC3H7A	18
BCAR4	15
RSL1D1	35
TNFRSF17	151
SNX29	161
CPPED1	20
SHISA9	10
ERCC4	10
MKL2	128
MIR193B	7
MIR365A	0
PARN	102
BFAR	109
PLA2G10	168
NPIPA2	188
NPIPA5	53
MPV17L	38
C16ORF45	2
KIAA0430	95
NDE1	97
MIR484	95
MYH11	83
FOPNL	113
ABCC1	171
ABCC6	35
PKD1P1	125
NPIPA8	185
NPIPA7	187
RPS15A	184
ARL6IP1	173
SMG1	48
TMC7	10
COQ7	8
ITPRIPL2	19
SYT17	9
CLEC19A	92
TMC5	19
GDE1	19
CCP110	19
KNOP1	119
IQCK	114
GPRC5B	0
GP2	59
UMOD	35
PDILT	20
ACSM5	21
ACSM2A	26
ACSM2B	27
ACSM1	95
THUMPD1	114
ACSM3	94
ERI2	46
DCUN1D3	51
LYRM1	47
DNAH3	4
TMEM159	5
ZP2	21
CRYM	2
CRYM-AS1	9
SNX29P1	44
NPIPB3	126
SMG1P3	79
SLC7A5P2	65
METTL9	17
IGSF6	76
OTOA	104
RRN3P1	183
NPIPB4	148
UQCRC2	53
PDZD9	6
EEF2K	6
POLR3E	2
RRN3P3	144
SMG1P1	143
NPIPB5	167
HS3ST2	117
SCNN1G	7
SCNN1B	121
COG7	24
GGA2	79
EARS2	130
UBFD1	124
NDUFAB1	134
DCTN5	87
PLK1	52
CHP2	23
PRKCB	33
CACNG3	73
RBBP6	40
LINC01567	174
LCMT1-AS1	5
LCMT1	6
LCMT1-AS2	26
AQP8	11
HS3ST4	12
C16ORF82	116
KDM8	26
NSMCE1	36
IL4R	55
IL21R	54
IL21R-AS1	82
KIAA0556	106
GSG1L	15
SMG1P2	90
SPN	38
QPRT	27
C16ORF54	51
ZG16	80
KIF22	94
MAZ	110
PRRT2	109
PAGR1	120
MVP	124
CDIPT	167
CDIPT-AS1	163
SEZ6L2	127
ASPHD1	130
KCTD13	98
TMEM219	67
TAOK2	57
HIRIP3	31
INO80E	34
DOC2A	18
C16ORF92	3
FAM57B	17
ALDOA	31
PPP4C	48
TBX6	70
GDPD3	94
MAPK3	98
CORO1A	158
SMG1P5	103
CD2BP2	79
TBC1D10B	68
MYLPF	65
SEPT1	55
ZNF48	39
DCTPP1	8
SEPHS2	19
ZNF768	99
ZNF747	101
ZNF764	76
ZNF688	66
ZNF785	46
ZNF689	22
PRR14	18
FBRS	28
SNORA30	77
PHKG2	102
RNF40	85
BCL7C	14
MIR762HG	32
MIR762	13
CTF1	12
FBXL19-AS1	20
FBXL19	17
ORAI3	5
SETD1A	11
HSD3B7	12
STX1B	37
STX4	61
ZNF668	89
ZNF646	101
PRSS53	119
VKORC1	123
BCKDK	131
KAT8	144
PRSS36	176
ITGAX	126
COX6A2	48
ZNF843	34
ARMC5	20
TGFB1I1	3
SLC5A2	5
C16ORF58	35
AHSP	50
CLUHP3	3
VN1R3	72
ZNF267	7
UBE2MP1	20
LINC01566	142
FRG2DP	23
ANKRD26P1	102
SHCBP1	54
VPS35	25
ORC6	17
MYLK3	97
C16ORF87	83
GPT2	28
DNAJA2	23
NETO2	20
ITFG1-AS1	16
ABCC12	11
ABCC11	9
LONP2	20
SIAH1	34
CBLN1	72
C16ORF78	21
ADAM3B	171
CNEP1R1	5
HEATR3	42
ADCY7	72
BRD7	16
NKD1	130
SNX20	14
NOD2	24
CYLD	73
C16ORF97	128
LINC00919	121
MMP2	10
LPCAT2	45
CES1P2	16
CES1P1	5
CES1	0
CES5A	15
GNAO1	132
AMFR	101
NUDT21	123
OGFOD1	121
MT4	18
MT2A	34
MT1L	43
MT1E	50
MT1JP	56
MT1DP	64
MT1B	54
MT1G	36
MT1H	34
MT1X	22
NUP93	27
MIR138-2	153
SLC12A3	162
HERPUD1	151
CETP	119
NLRC5	90
CPNE2	6
RSPRY1	20
ARL2BP	56
PLLP	15
CCL22	45
CX3CL1	32
CCL17	6
CIAPIN1	31
COQ9	25
POLR2C	42
DOK4	30
CCDC102A	24
ADGRG5	27
ADGRG1	29
ADGRG3	17
DRC7	26
KATNB1	20
KIFC3	54
CNGB1	31
TEPP	32
USB1	5
MMP15	8
CFAP20	107
CSNK2A2	108
CCDC113	54
PRSS54	7
GINS3	59
NDRG4	34
SETD6	18
CNOT1	26
SNORA46	21
SLC38A7	38
GOT2	24
CDH5	41
LINC00920	5
BEAN1	19
BEAN1-AS1	10
TK2	39
CKLF-CMTM1	43
CMTM1	31
CMTM2	18
CMTM3	12
CMTM4	37
DYNC1LI2	27
NAE1	21
CA7	13
PDP2	8
CDH16	10
RRAD	4
FAM96B	12
CES1	6
CES3	12
CES4A	23
CBFB	7
C16ORF70	46
B3GNT9	4
TRADD	13
FBXL8	13
HSF4	13
EXOC3L1	44
E2F4	40
ELMO3	51
MIR328	58
LRRC29	82
TMEM208	79
FHOD1	103
SLC9A5	96
TPPP3	65
ZDHHC1	42
HSD11B2	25
ATP6V0D1	28
AGRP	37
CTCF	26
ACD	6
PARD6A	10
ENKD1	4
C16ORF86	4
GFOD2	45
TSNAXIP1	18
THAP11	22
NUTF2	27
EDC4	53
NRN1L	44
PSKH1	36
CTRL	8
PSMB10	15
LCAT	18
SLC12A4	8
DPEP3	6
DPEP2	27
DDX28	28
DUS2	31
NFATC3	37
ESRP2	10
PLA2G15	17
SLC7A6	6
SLC7A6OS	16
PRMT7	18
SMPD3	63
CDH15	59
CDH1	27
TANGO6	48
HAS3	4
CIRH1A	14
SNTB2	34
VPS4A	21
PDF	46
COG8	58
NIP7	53
TMED6	68
TERF2	100
CYB5B	138
NQO1	72
NOB1	42
WWP2	37
MIR140	7
MIR1972-1	95
PDPR	8
SMG1P7	73
EXOSC6	77
AARS	42
DDX19B	39
DDX19A	19
ST3GAL2	34
FUK	15
COG4	57
SNORD111B	65
SNORD111	74
IL34	78
VAC14	52
VAC14-AS1	0
HYDIN	203
CMTR2	144
CALB2	75
ZNF23	34
ZNF19	10
CHST4	26
TAT-AS1	62
TAT	82
MARVELD3	124
SNORA70D	202
PSMD7	13
NPIPB15	15
FA2H	64
ZNRF1	11
LDHD	20
ZFP1	45
CTRB2	6
CTRB1	5
BCAR1	47
CFDP1	49
TMEM170A	14
CHST6	18
CHST5	9
TMEM231	17
GABARAPL2	25
ADAT1	82
KARS	106
TERF2IP	105
MON1B	16
SYCE1L	26
ADAMTS18	147
VAT1L	116
CLEC3A	49
WWOX	119
MAF	5
MAFTRR	12
LINC01229	8
CMC2	26
CENPN	29
ATMIN	7
C16ORF46	55
GCSH	72
PKD1L2	155
BCO1	127
GAN	51
MIR4720	11
CMIP	94
HSD17B2	2
MPHOSPH6	64
OSGIN1	4
NECAB2	8
MBTPS1	38
HSDL1	24
DNAAF1	12
ADAD2	10
KCNG4	40
WFDC1	16
ATP2C2	90
TLDC1	5
COTL1	6
KLHL36	20
USP32	24
CRISPLD2	67
ZDHHC7	41
KIAA0513	57
LINC00311	152
GSE1	3
GINS2	44
C16ORF74	29
EMC8	29
COX4I1	25
IRF8	69
LINC01082	123
LINC00917	4
FENDRR	5
FOXF1	11
FOXC2-AS1	13
FOXC2	4
FOXL1	20
MAP1LC3B	202
ZCCHC14	98
JPH3	11
KLHDC4	6
SLC7A5	0
CA5A	66
BANP	79
ZFPM1	4
ZC3H18	6
IL17C	73
MVD	81
SNAI3-AS1	83
RNF166	47
PIEZO1	0
CDT1	17
GALNS	34
TRAPPC2L	39
PABPN1L	26
CBFA2T3	93
ACSF3	7
LINC00304	16
SLC22A31	16
ZNF778	4
DBIL5P	38
RNMTL1	2
NXN	3
ABR	72
BHLHA9	15
TUSC5	6
YWHAE	29
CRK	53
MYO1C	16
INPP5K	10
PITPNA-AS1	10
PITPNA	19
SLC43A2	4
SCARF1	17
RILP	25
PRPF8	23
TLCD2	4
MIR22HG	12
MIR22	9
WDR81	18
SERPINF2	38
SERPINF1	53
SMYD4	84
RPA1	80
DPH1	8
OVCA2	6
MIR132	10
MIR212	7
SMG6	72
SRR	68
SNORD91B	48
SNORD91A	53
MNT	12
METTL16	98
PAFAH1B1	178
CLUH	123
MIR1253	87
OR1D5	55
OR1D2	84
OR1E3	112
OR1G1	121
OR1A2	187
ZZEF1	71
CYB5D2	73
ANKFY1	61
UBE2G1	41
SPNS3	23
MYBBP1A	6
GGT6	6
SMTNL2	25
ALOX15	85
ARRB2	24
CXCL16	15
ZMYND15	9
TM4SF5	41
PSMB6	67
PLD2	76
MINK1	55
CHRNE	11
C17ORF107	15
GP1BA	25
SLC25A11	33
RNF167	33
PFN1	44
ENO3	42
CAMTA2	73
INCA1	69
KIF1C	68
SLC52A1	25
ZFP3	21
ZNF232	53
USP6	57
ZNF594	43
SCIMP	7
NUP88	163
DHX33	120
DERL2	96
MIS12	104
NLRP1	3
AIPL1	6
PITPNM3	112
KIAA0753	22
TXNDC17	26
MED31	15
C17ORF100	13
SLC13A5	54
XAF1	92
FBXO39	68
TEKT1	8
ALOX12P2	10
ALOX12-AS1	7
ALOX12	9
RNASEK-C17ORF49	4
C17ORF49	4
MIR497HG	14
MIR195	7
MIR497	9
BCL6B	14
SLC16A13	18
SLC16A11	6
ASGR2	22
ASGR1	48
LLGL1	69
ACADVL	68
MIR324	61
DVL2	52
PHF23	45
GABARAP	40
CTDNEP1	30
ELP5	36
CLDN7	17
SLC2A4	2
YBX2	19
EIF5A	31
GPS2	29
NEURL4	13
ACAP1	10
KCTD11	11
TMEM95	14
TMEM256-PLSCR3	67
TMEM256	65
NLGN2	71
SPEM1	81
TMEM102	94
FGF11	98
CHRNB1	104
ZBTB4	147
POLR2A	147
SHBG	194
ATP1B2	171
TP53	144
WRAP53	137
EFNB3	118
CHD3	21
SCARNA21	9
KCNAB3	20
TRAPPC1	18
GUCY2D	12
ALOX15B	40
ALOX12B	6
ALOXE3	10
VAMP2	14
AURKB	43
LINC00324	54
CTC1	76
PFAS	78
SLC25A35	128
ARHGEF15	139
ODF4	166
MYH10	152
CCDC42	42
MFSD6L	22
PIK3R6	90
PIK3R5	19
NTN1	38
STX8	46
CFAP52	45
GLP2R	109
RCVRN	31
MYHAS	80
MYH8	123
MYH4	140
MYH1	93
MYH2	60
MYH3	32
SCO1	70
ADPRM	68
TMEM220	42
MAGOH2P	54
TMEM220-AS1	44
PIRT	6
ZNF18	16
MAP2K4	39
MIR744	98
HS3ST3A1	8
CDRT8	155
TEKT3	85
CDRT4	37
TVP23C-CDRT4	64
TVP23C	60
CDRT1	122
TRIM16	150
TBC1D26	106
CDRT15P2	73
MEIS3P1	49
ADORA2B	2
ZSWIM7	8
TTC19	14
NCOR1	186
PLD6	146
FLCN	113
COPS3	73
NT5M	53
MED9	95
RASD1	74
PEMT	11
SMCR2	36
RAI1	36
RAI1-AS1	48
SREBF1	23
MIR33B	6
TOM1L2	53
ATPAF2	14
GID4	6
DRG2	61
MYO15A	78
ALKBH5	154
EPN2	129
EPN2-AS1	62
B9D1	21
MIR1180	22
MAPK7	15
MFAP4	28
RNF112	45
SLC47A1	23
ALDH3A2	120
SLC47A2	48
ALDH3A1	17
ULK2	110
AKAP10	12
SPECC1	18
CCDC144CP	12
USP32P3	103
NOS2P3	124
LGALS9B	158
KRT16P3	199
NATD1	27
MAP2K3	3
KCNJ12	33
KCNJ18	7
C17ORF51	42
MTRNR2L1	112
WSB1	34
TBC1D3P5	44
KSR1	19
LGALS9	23
NOS2	22
LYRM9	13
NLK	163
PYY2	36
PPY2P	20
KRT18P55	51
TMEM97	59
TNFAIP1	78
POLDIP2	100
TMEM199	96
SEBOX	111
VTN	114
SARM1	116
SLC13A2	22
FOXN1	22
UNC119	14
PIGS	9
ALDOC	4
SPAG5	25
SPAG5-AS1	19
KIAA0100	65
SDF2	86
PROCA1	55
RAB34	50
RPL23A	55
SNORD42B	52
SNORD4A	48
SNORD42A	47
SNORD4B	45
TLCD1	40
TRAF4	28
FAM222B	54
ERAL1	50
MIR144	35
FLOT2	6
DHRS13	10
PHF12	9
SEZ6	40
PIPOX	71
MYO18A	35
CRYBA1	10
ABHD15	61
GIT1	41
ANKRD13B	37
CORO6	14
SSH2	3
EFCAB5	6
NSRP1	10
MIR423	14
TMIGD1	4
CPD	46
GOSR1	140
CRLF3	184
ATAD5	185
TEFM	107
ADAP2	91
RNF135	46
NF1	87
OMG	89
EVI2B	106
EVI2A	114
RAB11FIP4	46
MIR193A	1
MIR365B	18
COPRS	14
UTP6	60
SUZ12	94
LRRC37B	162
C17ORF75	26
MIR632	32
ZNF207	34
PSMD11	40
CDK5R1	8
TMEM98	54
SPACA3	113
CCL2	57
CCL7	68
CCL11	79
CCL8	48
CCL13	5
CCL1	9
C17ORF102	148
TMEM132E	148
CCT6B	41
ZNF830	41
LIG3	20
RFFL	32
RAD51D	4
FNDC8	4
NLE1	11
UNC45B	13
SLC35G3	27
SLFN11	58
SLFN12	103
SNORD7	20
PEX12	23
AP2B1	34
RASL10B	9
GAS2L2	11
MMP28	52
C17ORF50	11
HEATR9	121
CCL5	135
RDM1	187
LYZL6	196
TBC1D3B	157
ZNHIT3	121
MYO19	74
PIGW	76
GGNBP2	62
DHRS11	15
MRM1	9
LHX1	118
AATF	107
ACACA	22
C17ORF78	7
TADA2A	32
DUSP14	111
TBC1D3J	145
MRPL45	35
GPR179	5
SOCS7	11
ARHGAP23	1
SRCIN1	51
MLLT6	30
PSMB3	22
C17ORF98	117
RPL17	127
SNORA21	124
LASP1	116
LINC00672	57
FBXO47	12
LRRC37A11P	53
PLXDC1	3
ARL5C	21
CACNB1	47
RPL19	50
STAC2	75
MBD4	174
CDK12	166
NEUROD2	18
PPP1R1B	8
STARD3	16
TCAP	49
PNMT	51
ERBB2	61
MIEN1	28
GRB7	21
IKZF3	114
ZPBP2	116
GSDMB	165
ORMDL3	173
LRRC3C	184
SNRPB2	184
CASC3	168
RAPGEFL1	130
WIPF2	91
CDC6	19
RARA	12
RARA-AS1	7
GJD3	6
TOP2A	52
IGFBP4	78
TNS4	39
CCR7	25
SMARCE1	17
KRT222	36
KRT24	73
KRT25	46
KRT26	27
KRT27	21
KRT28	8
KRT10	30
TMEM99	19
KRT12	44
