GENE	DIST
MIR18A	31
MIR19A	29
MIR20A	29
MIR19B1	29
MIR92A1	26
GPC5	26
GPC5-AS2	172
GPC6-AS1	173
DCT	68
TGDS	17
GPR180	14
SOX21	42
SOX21-AS1	40
ABCC4	102
CLDN10	27
CLDN10-AS1	6
DZIP1	28
DNAJC3-AS1	61
DNAJC3	59
UGGT2	33
HS6ST3	73
LINC00359	141
OXGR1	126
LINC00456	60
MBNL2	103
RAP2A	11
IPO5	97
STK24-AS1	84
SLC15A1	89
DOCK9	136
DOCK9-AS1	13
DOCK9-AS2	93
UBAC2-AS1	2
UBAC2	4
GPR18	5
GPR183	30
MIR623	24
LINC00449	6
TM9SF2	6
LINC01039	73
CLYBL	49
CLYBL-AS2	36
CLYBL-AS1	80
ZIC5	74
ZIC2	84
PCCA	146
PCCA-AS1	34
GGACT	13
TMTC4	97
NALCN-AS1	130
LINC00411	179
NALCN	108
ITGBL1	70
FGF14	55
FGF14-IT1	63
FGF14-AS1	92
TPP2	0
METTL21C	106
CCDC168	85
TEX30	72
KDELC1	45
BIVM	51
BIVM-ERCC5	43
ERCC5	6
METTL21EP	35
SLC10A2	78
LINC00460	151
EFNB2	14
ARGLU1	50
LINC00443	133
MIR1267	126
FAM155A-IT1	187
LIG4	3
ABHD13	8
TNFSF13B	7
MYO16-AS1	9
LINC00396	59
COL4A1	89
COL4A2	87
COL4A2-AS2	14
COL4A2-AS1	42
RAB20	36
CARS2	4
ING1	4
LINC00346	52
ANKRD10	8
LINC00431	15
LINC00368	35
ARHGEF7-AS2	55
ARHGEF7	48
ARHGEF7-AS1	75
TEX29	98
LINC01043	87
LINC01044	65
SPACA7	22
TUBGCP3	23
ATP11AUN	9
ATP11A	7
ATP11A-AS1	51
MCF2L-AS1	30
MCF2L	37
F7	165
F10	180
F10-AS1	189
PCID2	190
CUL4A	189
LAMP1	102
GRTP1	39
GRTP1-AS1	47
ADPRHL1	57
DCUN1D2	93
TMCO3	93
TFDP1	189
OR4N5	186
OR11G2	137
OR11H6	112
OR11H7	101
OR11H4	87
CCNB1IP1	6
SNORD126	7
RPPH1	11
PARP2	9
PTEN	6
KLHL33	19
OSGEP	3
APEX1	4
PPY	18
RNASE11	18
RNASE12	17
OR6S1	20
ANG	5
RNASE4	7
EDDM3A	54
EDDM3B	74
RNASE6	74
RNASE1	52
RNASE3	38
RNASE2	16
METTL17	27
SLC39A2	23
NDRG2	22
TPPP2	11
RNASE13	18
RNASE7	27
RNASE8	43
ARHGEF40	29
ZNF219	9
TMEM253	7
OR5AU1	66
LINC00641	116
HNRNPC	176
RPGRIP1	198
SUPT16H	120
SNORD9	110
SNORD8	100
RAB2B	21
METTL3	13
SALL2	22
OR10G3	19
OR10G2	85
OR4E2	115
OR4E1	123
DAD1	20
ABHD4	25
OR6J1	13
OXA1L	12
SLC7A7	28
MRPL52	18
MMP14	14
LRP10	22
REM2	37
PRMT5-AS1	72
PRMT5	66
HAUS4	35
AJUBA	15
C14ORF93	23
PSMB5	21
PSMB11	16
CDH24	5
ACIN1	35
C14ORF119	35
CEBPE	7
RNF212B	51
PPP1R3E	25
BCL2L2	23
BCL2L2-PABPN1	23
PABPN1	10
SLC22A17	29
EFS	44
MYDGF	46
CMTM5	52
MYH6	58
MIR208A	69
MYH7	35
MIR208B	46
NGDN	4
ZFHX2	7
AP1G2	12
JPH4	11
DHRS2	53
DHRS4-AS1	19
DHRS4	18
DHRS4L2	15
DHRS4L1	7
CPNE6	14
NRL	26
PCK2	0
DCAF11	26
FITM1	41
PSME1	47
EMC9	55
PSME2	56
RNF31	56
IRF9	70
IPO4	53
TM9SF1	52
TSSK4	44
CHMP4A	34
MDP1	28
NEDD8-MDP1	15
NEDD8	9
TGM1	24
DHRS1	4
LTB4R2	6
CIDEB	20
LTB4R2	10
LTB4R	16
ADCY4	4
RIPK3	7
NFATC4	33
KHNYN	10
SDR39U1	5
CMA1	33
CTSG	28
GZMH	11
GZMB	35
STXBP6	89
FOXG1-AS1	14
FOXG1	7
LINC01551	15
PRKD1	83
G2E3	103
SCFD1	38
COCH	32
STRN3	48
MIR624	32
AP4S1	47
HECTD1	130
HEATR5A	97
DTD2	54
GPR33	28
NUBPL	47
ARHGAP5-AS1	4
AKAP6	75
EGLN3	113
SPTSSA	147
EAPP	134
SNX6	48
CFL2	9
BAZ1A	6
SRP54-AS1	7
IGBP1P1	39
SRP54	3
FAM177A1	0
PPP2R3C	21
KIAA0391	23
PSMA6	3
NFKBIA	4
INSM2	120
RALGAPA1	76
LINC00609	5
PTCSC3	110
MBIP	53
SFTA3	34
NKX2-1	38
NKX2-1-AS1	39
NKX2-8	26
PAX9	54
SLC25A21-AS1	81
MIPOL1	57
LINC00517	6
LINC00639	52
SEC23A	9
GEMIN2	8
TRAPPC6B	4
PNN	7
CCDC42B	90
FBXO33	11
LRFN5	16
C14ORF28	68
KLHL28	1
PRPF39	54
SNORD127	23
FKBP3	2
MIS18BP1	3
RPL10L	6
LINC00648	119
RPS29	46
LRR1	32
DNAAF2	4
POLE2	3
KLHDC1	3
KLHDC2	5
NEMF	11
RN7SL3	16
ARF6	23
LINC01588	8
VCPKMT	11
SOS2	92
L2HGDH	7
CDKL1	78
ATL1	22
SAV1	43
NIN	5
ABHD12B	14
PYGL	90
TRIM9	191
LINC00519	47
LINC00640	47
FRMD6-AS2	183
FRMD6	112
PTGDR	38
PTGER2	12
ERO1L	127
PSMC6	116
STYX	89
GNPNAT1	31
FERMT2	14
DDHD1	14
CDKN3	62
CNIH1	112
GMFB	72
CGRRF1	53
SAMD4A	11
GCH1	128
WDHD1	63
SOCS6	61
LGALS3	38
ATG14	24
TBPL2	5
KTN1-AS1	149
KTN1	149
RPL13AP3	36
LINC00520	72
TMEM260	26
EXOC5	54
AP5M1	52
PSMA3-AS1	203
ARID4A	204
TOMM20L	105
TIMM9	76
KIAA0586	77
DACT1	142
LINC01500	202
DAAM1	59
GPR135	29
L3HYPDH	26
JKAMP	30
CCDC175	6
RTN1	95
LRRC9	47
DHRS7	23
PPM1A	43
C14ORF39	75
SIX6	52
SIX1	26
SIX4	99
MNAT1	113
SLC38A6	49
PRKCH	22
HIF1A	38
SNAPC1	36
SYT16	102
LINC00643	11
LINC00644	18
RHOJ	72
PPP2R5E	92
WDR89	16
SGPP1	43
SYNE2	55
ESR2	1
TEX21P	8
MTHFD1	43
AKAP5	22
ZBTB25	26
ZBTB1	28
HSPA2	60
PPP1R36	70
PLEKHG3	36
CHURC1	24
CHURC1-FNTB	22
GPX2	55
RAB15	84
FNTB	101
MAX	59
FUT8	7
MIR625	53
GPHN	3
ATP6V1D	8
PLEK2	7
TMEM229B	41
PIGH	25
VTI1B	14
RDH11	10
RDH12	10
RAD51B	112
ACTN1	71
ACTN1-AS1	69
EXD2	50
GALNT16	18
ERH	61
PLEKHD1	22
CCDC177	10
SUSD6	10
SRSF5	41
SLC10A1	19
SMOC1	64
SLC8A3	50
ADAM21	180
ADAM20P1	147
ADAM20	89
MED6	28
TTC9	11
LINC01269	20
MAP3K9	32
SNORD56B	3
DPF3	14
RBM25	113
PSEN1	37
HEATR4	43
ACOT1	21
ACOT2	49
ACOT4	35
ACOT6	13
DNAL1	22
PNMA1	12
ELMSAN1	35
COQ6	91
ALDH6A1	27
LIN52	26
ABCD4	53
VRTN	19
ISCA2	3
AREL1	78
FCF1	84
YLPM1	32
PROX2	6
DLST	22
PGF	104
ACYP1	17
ZC2HC1C	25
NEK9	4
TMED10	47
LINC01220	7
FLVCR2	34
C14ORF1	11
GPATCH2L	103
ANGEL1	26
LRRC74A	36
IRF2BPL	17
CIPC	28
ZDHHC22	12
TMEM63C	35
NGB	43
MIR1260A	52
POMT2	6
GSTZ1	5
SAMD15	55
NOXRED1	43
VIPAS39	4
ISM2	40
SPTLC2	72
ALKBH1	4
SLIRP	4
SNW1	59
C14ORF178	53
DIO2	15
DIO2-AS1	17
CEP128	17
TSHR	6
SNORA79	34
STON2	26
SEL1L	68
LINC01467	159
GALC	20
GPR65	6
LINC01146	16
ZC3H14	179
FOXN3	0
FOXN3-AS1	8
FOXN3-AS2	150
EFCAB11	8
PSMC1	30
NRDE2	69
CALM1	2
LINC00642	55
SNORA11B	49
ATXN3	13
NDUFB1	6
SLC24A4	138
LGMN	21
GOLGA5	12
CHGA	29
ITPK1	21
ITPK1-AS1	69
MOAP1	49
TMEM251	49
BTBD7	104
UNC79	105
PRIMA1	121
FAM181A-AS1	13
FAM181A	12
OTUB2	12
IFI27	28
PPP4R4	34
SERPINA10	148
SERPINA6	117
SERPINA1	50
SERPINA11	17
SERPINA9	45
SERPINA12	27
SERPINA4	14
SERPINA5	34
SERPINA3	67
SERPINA13P	99
DICER1	22
MIR3173	19
DICER1-AS1	6
CLMN	9
SYNE3	35
SNHG10	6
SCARNA13	3
TCL6	21
TCL1B	2
TUNAR	103
C14ORF132	43
ATG2B	67
GSKIP	69
AK7	41
VRK1	59
LINC00618	88
SETD3	43
CCNK	40
CYP46A1	4
EVL	10
MIR342	77
DEGS2	29
YY1	55
SLC25A29	78
MIR345	81
SLC25A47	69
WARS	15
LINC00523	10
DLK1	85
MEG3	26
MIR770	6
MIR493	18
MIR337	28
MIR665	22
RTL1	34
MIR431	32
MIR433	29
MIR127	32
MIR432	34
MIR136	38
MEG8	37
MIR370	58
SNORD113-1	72
SNORD113-2	81
SNORD113-4	90
SNORD113-5	88
SNORD113-6	91
SNORD113-7	94
SNORD113-9	97
SNORD114-1	101
SNORD114-2	105
SNORD114-3	105
SNORD114-4	106
SNORD114-5	103
SNORD114-6	107
SNORD114-7	112
SNORD114-9	113
SNORD114-10	116
SNORD114-11	119
SNORD114-12	116
SNORD114-13	119
SNORD114-14	121
SNORD114-15	122
SNORD114-16	121
SNORD114-17	124
SNORD114-18	129
SNORD114-19	130
SNORD114-20	130
SNORD114-21	135
SNORD114-22	136
SNORD114-23	131
SNORD114-24	136
SNORD114-25	137
SNORD114-26	140
SNORD114-27	137
SNORD114-28	140
SNORD114-29	141
SNORD114-30	143
SNORD114-31	145
MIR379	169
MIR411	175
MIR299	177
MIR1197	179
MIR323A	175
MIR758	177
MIR329-1	178
MIR329-2	178
MIR494	177
MIR1193	183
MIR543	179
MIR495	181
MIR376C	189
MIR654	194
MIR376A1	188
MIR300	189
MIR1185-1	192
MIR1185-2	194
MIR381HG	196
MIR381	193
MIR487B	196
MIR539	197
MIR889	199
MIR544A	196
MIR655	203
MIR487A	206
DIO3OS	71
MIR1247	69
DIO3	74
PPP2R5C	9
HSP90AA1	9
MOK	15
ZNF839	6
CINP	49
AMN	7
CDC42BPB	24
EXOC3L4	9
LINC00677	23
LINC00605	3
EIF5	42
SNORA28	47
MARK3	93
CKB	53
APOPT1	11
KLC1	52
PPP1R13B	44
LINC00637	44
TDRD9	20
RD3L	32
ASPG	107
MIR203A	137
KIF26A	160
C14ORF180	193
TMEM179	166
INF2	82
ADSSL1	39
AKT1	30
LINC00638	5
CEP170B	47
PLD4	60
AHNAK2	11
CDCA4	30
GPR132	21
JAG2	44
NUDT14	28
BRF1	24
BTBD6	38
TEX22	26
MTA1	53
CRIP2	11
CRIP1	10
TMEM121	9
ELK2AP	4
KIAA0125	27
ADAM6	27
LINC00226	14
LINC00221	4
OR4M2	69
OR4N3P	22
IGHV1OR15-1	19
IGHV1OR15-3	2
TRPM1	102
MIR211	141
KLF13	16
FMN1	96
TMCO5B	43
AVEN	62
CHRM5	136
EMC7	4
PGBD4	0
KATNBL1	14
EMC4	5
SLC12A6	98
NOP10	118
NUTM1	117
MIR1233-1	159
MIR1233-2	157
ZNF770	86
ANP32AP1	165
DPH6	30
DPH6-AS1	22
C15ORF41	5
MEIS2	3
TMCO5A	63
SPRED1	107
FAM98B	26
C15ORF53	6
C15ORF54	116
THBS1	6
FSIP1	3
GPR176	41
SRP14	7
SRP14-AS1	6
BMF	9
BUB1B	11
PAK6	17
C15ORF56	20
ANKRD63	12
PLCB2	42
INAFM2	29
DISP2	10
KNSTRN	33
IVD	17
BAHD1	25
CHST14	53
C15ORF57	151
RPUSD2	153
CASC5	174
RAD51-AS1	161
RAD51	165
RMDN3	102
GCHFR	92
DNAJC17	52
C15ORF62	90
PPP1R14D	29
SPINT1	14
RHOV	21
VPS18	5
CHAC1	53
INO80	70
EXD1	50
CHP1	48
OIP5-AS1	99
OIP5	150
MIR626	90
MAPKBP1	7
JMJD7	15
JMJD7-PLA2G4B	17
PLA2G4B	22
SPTBN5	83
EHD4	18
EHD4-AS1	75
PLA2G4E-AS1	18
PLA2G4E	3
VPS39	156
MIR627	147
LRRC57	162
HAUS2	166
STARD9	139
TTBK2	4
UBR1	123
TMEM62	101
CCNDBP1	52
EPB42	12
LCMT2	52
ADAL	50
ZSCAN29	85
TUBGCP4	90
STRCP1	192
CATSPER2P1	164
PDIA3	161
ELL3	128
SERF2	117
MIR1282	110
SERINC4	106
HYPK	109
MFAP1	81
WDR76	83
FRMD5	30
PIN4P1	26
CASC4	38
CTDSPL2	112
EIF3J-AS1	127
EIF3J	133
SPG11	6
PATL2	12
B2M	2
TRIM69	31
SORD2P	88
SORD	14
DUOX2	90
DUOXA2	89
DUOXA1	76
SHF	7
SLC28A2	56
GATM	21
SPATA5L1	10
C15ORF48	27
MIR147B	29
SLC30A4	68
HMGN2P46	54
BLOC1S6	31
LINC01491	138
SLC24A5	129
CTXN2	166
SLC12A1	147
DUT	26
SHC4	103
NDUFAF4P1	4
GALK2	20
ATP8B4	24
SLC27A2	40
GABPB1	5
GABPB1-AS1	6
USP8	74
SPPL2A	83
AP4E1	10
DCAF13P3	40
CYP19A1	44
GLDN	45
DMXL2	25
LYSMD2	22
TMOD2	28
TMOD3	55
LEO1	11
MAPK6	39
BCL2L10	28
GNB5	54
MIR1266	17
MYO5A	199
ARPP19	162
FAM214A	50
ONECUT1	48
RAB27A	6
PIGBOS1	33
PIGB	29
MIR628	68
C15ORF65	34
DYX1C1	18
PYGO1	57
PRTG	62
NEDD4	194
TEX9	69
MNS1	39
TCF12	4
LINC00926	3
LINC01413	16
CGNL1	37
MYZAP	36
ALDH1A2	26
AQP7	51
LIPC	200
RNF111	23
CCNB2	53
MIR2116	22
LDHAL6B	36
FAM81A	32
GCNT3	83
GTF2A2	64
BNIP2	36
FOXB1	86
ANXA2	78
ICE2	48
RORA-AS1	44
RORA-AS2	99
VPS13C	3
GOLGA2P11	190
TLN2	147
MIR190A	36
TPM1	2
LACTB	25
RPS27L	65
RAB8B	97
APH1B	13
CA12	22
USP3-AS1	5
FBXL22	9
MIR422A	24
DAPK2	26
FAM96A	5
SNX1	9
SNX22	7
PPIB	20
RBPMS2	26
MIR1272	28
PIF1	18
PLEKHO2	30
ANKDD1A	7
SPG21	89
SLC51B	141
RASL12	163
KBTBD13	176
PDCD7	189
CLPX	133
CILP	107
PARP16	32
IGDCC3	6
IGDCC4	44
DPP8	127
HACD3	113
SLC24A1	23
RAB11A	35
MEGF11	106
DIS3L	66
TIPIN	2
SCARNA14	10
MAP2K1	32
SNAPC5	5
RPL4	9
SNORD18C	2
SNORD18B	6
SNORD16	5
SNORD18A	8
ZWILCH	9
LCTL	42
LINC01169	23
SMAD6	63
SMAD3	121
AAGAB	45
IQCH-AS1	61
C15ORF61	59
MAP2K5	82
SKOR1	22
CALML4	49
CLN6	25
FEM1B	30
CORO2B	19
ANP32A	40
MIR548H4	37
NOX5	58
EWSAT1	20
PAQR5	38
RPLP1	24
PCAT29	122
UACA	71
LARP6	25
THAP10	67
CT62	1
THSD4	27
THSD4-AS1	76
NR2E3	12
MYO9A	35
SENP8	35
PKM	79
PARP6	118
CELF6	170
MIR630	140
GOLGA6B	72
HIGD2B	41
BBS4	39
ADPGK	4
ADPGK-AS1	3
NEO1	32
HCN4	63
REC114	124
NPTN	9
CD276	17
C15ORF59	50
C15ORF59-AS1	70
TBC1D21	113
LOXL1-AS1	53
LOXL1	54
STOML1	6
PML	5
GOLGA6A	33
ISLR2	5
ISLR	52
STRA6	86
CYP11A1	13
SEMA7A	10
UBL7	27
UBL7-AS1	29
ARID3B	0
CLK3	12
EDC3	61
CYP1A1	47
CYP1A2	28
CSK	7
LMAN1L	33
CPLX3	23
SCAMP2	31
MPI	13
FAM219B	4
COX5A	7
RPP25	10
SCAMP5	37
PPCDC	13
C15ORF39	4
GOLGA6C	27
GOLGA6D	40
COMMD4	14
NEIL1	25
MIR631	38
MAN2C1	51
SIN3A	136
SNUPN	185
CSPG4	96
ODF3L1	91
DNM1P35	75
UBE2Q2	36
FBXO22	96
NRG4	123
ETFA	133
TYRO3P	80
ISL2	153
SCAPER	162
RCN2	98
PSTPIP1	35
TSPAN3	42
PEAK1	74
HMG20A	77
LINGO1	147
LINGO1-AS1	95
LINGO1-AS2	115
TBC1D2B	37
SH2D7	18
CIB2	2
IDH3A	21
ACSBG1	10
DNAJA4	29
WDR61	8
CRABP1	34
IREB2	11
HYKK	80
PSMA4	97
CHRNA5	72
CHRNA3	12
CHRNB4	9
ADAMTS7	97
MORF4L1	44
CTSH	35
RASGRF1	65
ANKRD34C-AS1	103
MIR184	23
ANKRD34C	96
TMED3	78
MTHFS	58
ST20-MTHFS	70
ST20-AS1	74
BCL2A1	22
ZFAND6	65
FANCA	26
LINC00927	114
ARNT2	57
ABHD17C	3
CEMIP	5
MIR549A	66
IL16	42
STARD5	9
TMC3-AS1	11
TMC3	25
MEX3B	6
LINC01583	22
ADAMTS7P1	92
UBE2Q2P2	153
ALPK3	138
SLC28A1	74
PDE8A	28
GOLGA6L3	79
MIR7706	35
KLHL25	49
MIR1276	42
NTRK3	14
NTRK3-AS1	6
MRPL46	2
MRPS11	6
LINC01586	22
MIR1179	23
MIR7-2	15
AEN	3
ISG20	11
ACAN	33
HAPLN3	4
MFGE8	9
ABHD2	24
FANCI	65
POLG	27
MIR9-3	5
RHCG	69
LINC00928	97
TICRR	142
KIF7	91
PLIN1	65
PEX11A	51
MESP1	8
ANPEP	54
AP3S2	5
C15ORF38-AP3S2	20
ARPIN	14
ZNF710	77
IDH2	17
CIB1	21
GDPGP1	13
TTLL13P	29
NGRN	24
GABARAPL3	28
IQGAP1	65
CRTC3-AS1	22
LINC01585	6
BLM	14
FURIN	17
FES	2
MAN2A2	17
HDDC3	51
UNC45A	51
PRC1	58
PRC1-AS1	81
VPS33B	30
SV2B	46
SLCO3A1	12
ST8SIA2	12
C15ORF32	53
LINC00930	41
FAM174B	10
ASB9P1	4
LINC01578	33
CHD2	16
LINC01581	16
LINC01197	72
LINC00924	174
NR2F2-AS1	15
MIR1469	15
NR2F2	11
FAM169B	7
IGF1R	9
PGPEP1L	55
SYNM	6
TTC23	33
LRRC28	37
LYSMD4	33
DNM1P46	100
CERS3	71
PRKXP1	54
LINS	15
ASB7	19
ALDH1A3	42
LRRK1	4
CHSY1	9
SNRPA1	5
PCSK6-AS1	26
TM2D3	13
TARSL2	87
OR4F6	166
OR4F13P	202
WASIR2	91
POLR3K	54
SNRNP25	60
RHBDF1	33
MPG	36
HBZ	30
HBA2	12
HBA1	6
HBQ1	5
LUC7L	47
RGS11	90
ARHGDIG	93
PDIA2	85
AXIN1	13
MRPL28	4
TMEM8A	14
NME4	3
DECR2	5
RAB11FIP3	29
CAPN15	137
PRR35	107
NHLRC4	99
PIGQ	102
RAB40C	81
WFIKKN1	40
WDR90	16
RHOT2	2
RHBDL1	13
STUB1	18
WDR24	23
FBXL16	7
METRN	2
FAM173A	11
CCDC78	14
NARFL	2
MSLN	21
MIR662	20
RPUSD1	7
CHTF18	4
GNG13	16
PRR25	22
LMF1	126
LMF1-AS1	138
SOX8	130
SSTR5-AS1	29
SSTR5	33
C1QTNF8	13
TPSG1	125
TPSB2	126
TPSAB1	140
TPSD1	152
IFT140	108
MAPK8IP3	14
NME3	6
MRPS34	1
EME2	6
NUBP2	9
IGFALS	29
HAGH	36
FAHD1	40
MEIOB	16
MSRB1	1
RPL3L	15
NDUFB10	20
RPS2	23
SNORA10	24
SNORA64	27
SNHG9	23
SNORA78	21
RNF151	23
TBL3	34
NOXO1	39
GFER	43
SYNGR3	35
NPW	9
SLC9A3R2	3
NTHL1	28
TSC2	28
PKD1	9
MIR1225	53
RAB26	9
SNHG19	15
SNORD60	19
TRAF7	18
MLST8	65
BRICD5	75
ECI1	88
RNPS1	70
MIR940	68
ABCA3	10
ABCA17P	2
CCNF	71
NTN3	33
ATP6V0C	21
AMDHD2	25
KCTD5	185
FLYWCH2	184
FLYWCH1	153
KREMEN2	101
PAQR4	98
PKMYT1	82
CLDN9	57
CLDN6	47
TNFRSF12A	45
MMP25-AS1	4
IL32	3
ZNF205-AS1	14
ZNF205	20
ZNF213-AS1	12
ZNF213	8
OR1F1	77
OR1F2P	93
ZNF200	112
MEFV	136
ZNF263	158
TIGD7	160
ZNF75A	158
OR2C1	107
MTRNR2L4	93
ZSCAN32	62
ZNF174	68
ZNF597	21
NAA60	11
C16ORF90	5
NLRC3	82
SLX4	83
DNASE1	44
TGFBRAP1	30
CREBBP	5
LINC01569	37
TFAP4	22
GLIS2-AS1	9
GLIS2	7
PAM16	12
CORO7-PAM16	22
CORO7	24
VASN	12
DNAJA3	27
NMRAL1	82
HMOX2	76
CDIP1	143
C16ORF96	159
NAGPA	204
C16ORF89	169
ALG1	169
EEF2KMT	140
LINC01570	6
TMEM114	146
METTL22	33
ABAT	4
TMEM186	4
PMM2	3
CARHSP1	17
C16ORF72	42
LINC01177	189
LINC01195	196
GRIN2A	2
ATF7IP2	73
LINC01290	19
EMP2	68
TEKT5	48
NUBP1	8
TVP23A	67
CIITA	10
DEXI	28
CLEC16A	24
SOCS1	1
PRM3	19
PRM2	18
PRM1	18
RMI2	16
SNN	27
ZC3H7A	19
BCAR4	11
RSL1D1	33
TNFRSF17	12
SNX29	26
CPPED1	1
SHISA9	11
ERCC4	3
MKL2	155
MIR193B	6
MIR365A	6
PARN	102
BFAR	109
PLA2G10	168
NPIPA2	186
KIAA0430	116
NDE1	122
MIR484	122
MYH11	38
FOPNL	68
ABCC1	128
ABCC6	101
PKD1P1	187
XYLT1	4
RPS15A	26
ARL6IP1	11
SMG1	69
TMC7	103
COQ7	21
ITPRIPL2	25
SYT17	11
CLEC19A	91
TMC5	17
GDE1	32
CCP110	26
KNOP1	119
IQCK	114
GPRC5B	2
GP2	29
UMOD	36
PDILT	19
ACSM5	26
ACSM2A	70
ACSM2B	30
ACSM1	17
THUMPD1	39
ACSM3	61
ERI2	45
DCUN1D3	56
LYRM1	52
DNAH3	36
TMEM159	32
ZP2	31
CRYM	117
CRYM-AS1	119
SNX29P1	166
NPIPB3	135
SMG1P3	52
SLC7A5P2	34
METTL9	16
IGSF6	4
OTOA	24
RRN3P1	119
NPIPB4	144
UQCRC2	49
PDZD9	4
EEF2K	9
POLR3E	2
RRN3P3	121
SMG1P1	116
NPIPB5	153
HS3ST2	119
SCNN1G	4
SCNN1B	115
COG7	22
GGA2	5
EARS2	58
UBFD1	50
NDUFAB1	97
DCTN5	138
PLK1	117
CHP2	44
PRKCB	11
CACNG3	2
RBBP6	32
LINC01567	167
SLC5A11	140
LCMT1-AS1	15
LCMT1	21
LCMT1-AS2	23
AQP8	16
HS3ST4	22
C16ORF82	51
KDM8	25
NSMCE1	42
IL4R	58
IL21R	29
IL21R-AS1	7
KIAA0556	96
GSG1L	8
NPIPB6	146
EIF3CL	185
RRN3P2	154
SNX29P2	6
NPIPB11	100
SMG1P6	143
BOLA2	149
BOLA2B	151
SLX1A	149
SLX1B	153
SLX1A-SULT1A3	153
SLX1B-SULT1A4	151
SULT1A3	156
SULT1A4	156
SMG1P2	92
SPN	44
QPRT	23
C16ORF54	51
ZG16	76
KIF22	92
MAZ	104
PRRT2	113
PAGR1	120
MVP	118
CDIPT	162
CDIPT-AS1	162
SEZ6L2	124
ASPHD1	125
KCTD13	95
TMEM219	60
TAOK2	50
HIRIP3	28
INO80E	29
DOC2A	11
C16ORF92	3
FAM57B	16
ALDOA	32
PPP4C	55
TBX6	77
GDPD3	95
MAPK3	109
CORO1A	163
ZNF768	139
ZNF747	129
ZNF764	101
ZNF688	87
ZNF785	76
ZNF689	54
PRR14	11
FBRS	6
SNORA30	13
PHKG2	55
RNF40	68
BCL7C	25
MIR762HG	28
MIR762	32
CTF1	25
FBXL19-AS1	3
FBXL19	2
ORAI3	7
SETD1A	6
HSD3B7	30
STX1B	61
STX4	78
ZNF668	114
ZNF646	121
PRSS53	113
VKORC1	107
BCKDK	100
KAT8	89
PRSS36	58
FUS	28
PYCARD	2
PYCARD-AS1	6
ITGAX	107
COX6A2	31
ZNF843	23
ARMC5	5
TGFB1I1	17
SLC5A2	20
C16ORF58	50
AHSP	65
CLUHP3	7
VN1R3	67
ZNF267	6
UBE2MP1	20
LINC01566	157
FRG2DP	42
ANKRD26P1	99
SHCBP1	45
VPS35	30
ORC6	27
MYLK3	35
C16ORF87	9
GPT2	27
DNAJA2	25
NETO2	3
ITFG1-AS1	1
ABCC12	12
ABCC11	2
LONP2	13
SIAH1	32
CBLN1	72
C16ORF78	19
ADAM3B	116
CNEP1R1	0
HEATR3	3
ADCY7	71
BRD7	1
NKD1	36
SNX20	3
NOD2	15
CYLD	63
LINC01571	59
C16ORF97	97
LINC00919	108
RBL2	23
AKTIP	0
FTO	155
MMP2	10
LPCAT2	43
CES1P2	12
CES1P1	7
CES1	3
CES5A	13
GNAO1	19
AMFR	111
NUDT21	130
OGFOD1	132
MT4	16
MT2A	34
MT1L	37
MT1E	52
MT1JP	58
MT1DP	60
MT1B	56
MT1G	34
MT1H	36
MT1X	22
NUP93	29
MIR138-2	15
SLC12A3	4
HERPUD1	26
CETP	8
NLRC5	20
CPNE2	2
RSPRY1	22
ARL2BP	63
PLLP	19
CCL22	56
CX3CL1	51
CCL17	14
CIAPIN1	33
COQ9	33
POLR2C	43
DOK4	39
CCDC102A	18
ADGRG5	29
ADGRG1	24
ADGRG3	24
DRC7	51
KATNB1	90
KIFC3	98
CNGB1	28
TEPP	31
USB1	4
MMP15	9
CFAP20	113
CSNK2A2	116
CCDC113	70
PRSS54	21
GINS3	54
NDRG4	29
SETD6	0
CNOT1	20
SNORA46	18
SLC38A7	27
GOT2	20
CDH8	89
CDH11	4
CDH5	42
LINC00920	7
BEAN1	19
BEAN1-AS1	1
TK2	41
CKLF-CMTM1	41
CMTM1	29
CMTM2	14
CMTM3	5
CMTM4	47
DYNC1LI2	15
NAE1	26
CA7	16
PDP2	14
CDH16	51
RRAD	47
FAM96B	38
CES1	44
CES3	7
CES4A	20
CBFB	14
C16ORF70	50
B3GNT9	3
TRADD	11
FBXL8	11
HSF4	14
EXOC3L1	37
E2F4	37
ELMO3	46
MIR328	55
LRRC29	78
TMEM208	74
FHOD1	94
SLC9A5	96
TPPP3	93
ZDHHC1	70
HSD11B2	55
ATP6V0D1	7
AGRP	3
CTCF	11
ACD	17
PARD6A	13
ENKD1	11
C16ORF86	7
GFOD2	48
TSNAXIP1	9
THAP11	27
NUTF2	36
EDC4	8
NRN1L	11
PSKH1	19
CTRL	10
PSMB10	11
LCAT	22
SLC12A4	29
DPEP3	12
DPEP2	10
DDX28	13
DUS2	20
NFATC3	44
ESRP2	10
PLA2G15	14
SLC7A6	8
SLC7A6OS	22
PRMT7	22
SMPD3	8
CDH15	66
CDH1	31
TANGO6	6
HAS3	16
CIRH1A	7
SNTB2	36
VPS4A	28
PDF	47
COG8	56
NIP7	58
TMED6	46
TERF2	12
CYB5B	35
MIR1538	150
NFAT5	146
NQO1	20
NOB1	8
WWP2	7
MIR140	0
MIR1972-1	100
PDPR	187
SMG1P7	146
EXOSC6	122
AARS	89
DDX19B	86
DDX19A	27
ST3GAL2	70
FUK	85
COG4	13
SNORD111B	7
SNORD111	3
IL34	16
VAC14	152
