GENE	DIST
CACNA1C	96
FKBP4	147
ITFG2	124
NRIP2	101
FOXM1	59
RHNO1	63
TULP3	45
TSPAN9	0
PRMT8	104
PARP11	15
CCND2-AS1	0
CCND2	3
C12ORF5	46
FGF23	108
KCNA1	176
NTF3	101
VWF	55
CD9	36
PLEKHG6	25
TNFRSF1A	61
SCNN1A	92
CD27-AS1	168
CD27	162
VAMP1	190
LAG3	198
CD4	181
P3H3	140
GNB3	125
USP5	120
TPI1	102
DSTNP2	84
LRRC23	64
C12ORF57	25
PTPN6	17
MIR200C	5
MIR141	2
PHB2	6
SCARNA12	4
LPCAT3	35
C1S	71
C1R	0
C1RL-AS1	6
CRABP1	23
CLSTN3	16
ACSM4	86
CD163	46
APOBEC1	33
GDF3	60
DPPA3	70
CLEC4C	108
NANOGNB	125
NANOG	145
NECAP1	107
CLEC4A	63
POU5F1P3	50
ZNF705A	16
FAM66C	5
FAM90A1	9
FAM86FP	11
LINC00937	21
CLEC6A	82
CLEC4E	84
AICDA	10
RIMKLB	74
A2ML1	27
PHC1	30
M6PR	8
LINC00612	9
A2M-AS1	1
A2M	58
PZP	10
A2MP1	32
LINC00987	40
DDX12P	8
KLRB1	5
CLEC2D	50
CD69	76
KLRF1	9
CLEC2A	94
CLEC12A	85
CLEC12B	42
CLEC7A	78
OLR1	126
TMEM52B	127
GABARAPL1	161
KLRK1	17
KLRC4-KLRK1	8
KLRC4	10
KLRC3	0
KLRC1	39
MAGOHB	192
PRB4	150
RBL1	107
PRB2	65
LINC01252	90
ETV6	190
GRIN2B	51
ABCC9	144
CMAS	40
ST8SIA1	90
C2CD5	105
ETNK1	182
TROAP	29
C1QL4	15
DNAJC22	9
FAM186B	91
TMPRSS12	14
METTL7A	69
HIGD1C	40
SLC11A2	4
DAZAP2	98
SMAGP	129
BIN2	106
CELA1	87
GALNT6	44
SLC4A8	46
GRASP	151
NR4A1	143
ATG101	94
OR7E47P	86
KRT80	31
C12ORF80	54
LINC00592	52
KRT7	70
KRT81	34
KRT83	7
KRT85	29
KRT84	49
KRT75	96
KRT6B	115
KRT6A	112
KRT6A	90
KRT5	59
KRT71	27
KRT74	10
KRT72	21
KRT73	38
KRT73-AS1	33
KRT2	73
KRT1	106
KRT77	125
KRT76	82
KRT3	70
KRT4	52
KRT79	29
KRT78	13
KRT8	85
KRT18	78
EIF4B	140
HOXC13-AS	40
HOXC13	45
HOXC12	31
HOTAIR	11
HOXC11	11
HOXC-AS3	6
HOXC10	2
MIR196A2	4
HOXC-AS2	9
HOXC-AS1	0
HOXC6	10
HOXC5	8
MIR615	7
HOXC4	23
SMUG1	1
CBX5	69
HNRNPA1	68
HNRNPA1P10	74
MIR148B	130
METTL7B	204
TMEM198B	58
PMEL	91
SUOX	115
ERBB3	199
TIMELESS	70
RBMS2	4
BAZ2A	102
SNORD59A	108
PTGES3	76
NACA	40
HSD17B6	7
SDR9C7	65
TAC3	18
MYO1A	56
C1D	128
MIR1228	194
AGAP2	188
CYP27B1	169
METTL1	162
TSFM	149
CTDSP2	83
MIR26A2	109
LRIG3	25
SLC16A7	163
FAM19A2	41
DPY19L2	71
TMEM5-AS1	51
SRGAP1	78
TBK1	174
RASSF3	17
MIR548C	6
GNS	139
TBC1D30	158
RPSAP52	38
HMGA2	38
LINC01479	34
IFNG-AS1	33
IFNG	205
NTS	6
POC1B	70
GALNT4	68
POC1B-GALNT4	70
ATP2B1	195
NUDT4	125
MRPL42	38
SOCS2-AS1	75
SOCS2	68
LINC01486	160
MYO1H	133
KCTD10	44
UBE3B	42
MVK	61
FAM222A	67
FAM222A-AS1	8
GLTP	106
ANAPC5	149
KDM2B	90
ORAI1	65
MORN3	16
TMEM120B	26
RHOF	109
LINC01089	120
SETD1B	122
HPD	177
PSMD9	183
WDR66	149
BCL7A	52
LRRC43	15
IL31	7
DIABLO	52
VPS33A	90
CCDC92	66
ZNF664	72
NCOR2	48
SCARB1	106
UBC	157
STX2	174
RAN	145
ADGRD1	59
LINC01257	42
SFSWAP	29
MMP17	148
SNORA49	190
NOC4L	77
GALNT9	41
FBRSL1	71
LRCOL1	29
P2RX2	31
POLE	104
PXMP2	98
PGAM5	127
ANKLE2	151
GOLGA3	82
ZNF26	56
ZNF140	33
ZNF891	9
ZNF10	3
ANHX	10
ANKRD20A9P	67
LINC00408	36
LINC00442	29
TUBA3C	12
ANKRD26P3	76
LINC00421	80
TPTE2	89
LINC00350	18
MPHOSPH8	31
PSPC1	63
ZMYM5	147
CRYL1	55
IFT88	17
IL17D	121
XPO4	44
LINC00424	107
SACS	118
SACS-AS1	138
LINC00327	88
TNFRSF19	33
ATP8A2	199
NEK5	124
NEK3	96
MRPS31P5	59
THSD1	123
VPS36	81
CKAP2	80
TPTE2P3	46
HNRNPA1L2	85
SUGT1	122
LINC00374	187
PCDH20	6
LINC01075	45
LINC01074	14
LINC00459	14
LINC00448	43
LINC00376	73
LINC00395	17
OR7E156P	18
LINC00355	165
LINC01052	27
PCDH9-AS2	26
PCDH9-AS3	127
PCDH9-AS4	141
LINC00383	44
LINC00348	5
LINC00375	10
SLITRK6	25
LINC00430	15
MIR4500HG	62
SLITRK5	67
LINC00397	84
LINC01047	85
LINC00440	81
MIR622	118
LINC01049	149
LINC00410	171
LINC00380	4
LINC00379	46
MIR17HG	94
MIR17	96
MIR18A	99
MIR19A	99
MIR20A	103
MIR19B1	99
MIR92A1	101
GPC5	148
GPC5-AS2	185
GPC5-AS1	188
DCT	106
TGDS	57
GPR180	51
SOX21	66
SOX21-AS1	58
DAOA	164
MYO16-AS1	5
LINC00399	122
COL4A1	44
COL4A2	52
COL4A2-AS2	115
COL4A2-AS1	153
RAB20	105
CARS2	50
ING1	53
LINC00354	23
SOX1	18
LINC01070	106
LINC01043	15
LINC01044	37
SPACA7	74
TUBGCP3	48
ATP11AUN	111
ATP11A	148
MCF2L-AS1	65
MCF2L	54
F7	80
F10	97
F10-AS1	106
PROZ	126
PCID2	183
CUL4A	183
ADPRHL1	194
DCUN1D2	152
TMCO3	150
TFDP1	56
ATP4B	18
GRK1	29
LINC00552	11
TMEM255B	9
GAS6-AS1	9
GAS6	10
GAS6-AS2	14
LINC00454	14
LINC00452	22
RASA3	8
CDC16	6
UPF3A	20
LINC01054	41
OR11H12	7
POTEM	17
POTEH-AS1	9
BMS1P17	9
LINC01296	47
POTEM	49
OR11H2	7
OR4M1	7
OR4K3	7
OR4K2	10
OR4K1	12
OR4K15	4
OR4Q2	28
OR4K14	43
OR4K13	25
OR4L1	4
OR4K17	25
OR4N5	7
OR11G2	16
OR11H6	17
OR11H7	22
OR11H4	11
CCNB1IP1	87
SNORD126	82
RPPH1	97
PARP2	101
PTEN	171
KLHL33	189
RNASE11	141
RNASE12	137
OR6S1	88
ANG	41
RNASE4	43
EDDM3A	22
EDDM3B	40
RNASE6	53
RNASE1	79
RNASE3	26
RNASE2	43
METTL17	75
SLC39A2	83
NDRG2	159
TPPP2	114
RNASE13	120
RNASE7	124
RNASE8	145
ARHGEF40	152
ZNF219	187
TMEM253	183
OR5AU1	151
LINC00641	100
HNRNPC	40
RPGRIP1	23
SUPT16H	84
SNORD9	90
SNORD8	97
RAB2B	177
OR10G2	186
OR4E2	156
OR4E1	150
DAD1	120
ABHD4	121
OR6J1	163
OXA1L	110
SLC7A7	58
MRPL52	52
MMP14	40
LRP10	11
REM2	12
PRMT5-AS1	44
PRMT5	58
HAUS4	82
AJUBA	102
C14ORF93	139
PSMB5	160
PSMB11	167
CDH24	184
MYH6	202
MYH7	171
MIR208B	186
NGDN	143
ZFHX2	59
AP1G2	37
JPH4	31
DHRS2	35
DHRS4-AS1	49
DHRS4	52
DHRS4L2	86
DHRS4L1	104
CPNE6	168
PCK2	191
NOVA1	27
NOVA1-AS1	32
LINC00645	50
MIR3171	27
PSEN1	164
HEATR4	97
ACOT1	69
ACOT2	102
ACOT4	122
ACOT6	149
DNAL1	175
PGF	187
ACYP1	71
ZC2HC1C	71
NEK9	12
TMED10	39
LINC01220	8
FLVCR2	117
C14ORF1	177
ANGEL1	54
LRRC74A	49
IRF2BPL	30
CIPC	34
ZDHHC22	80
TMEM63C	114
MIR1260A	196
TEX22	171
MTA1	151
CRIP2	98
CRIP1	86
TMEM121	42
ELK2AP	68
KIAA0125	16
ADAM6	48
CHEK2P2	24
HERC2P3	27
GOLGA6L6	65
GOLGA8CP	64
NBEAP1	6
POTEB	78
POTEB2	72
POTEB3	72
LINC01193	6
KIAA0125P2	12
OR4M2	6
OR4N3P	11
IGHV1OR15-1	46
IGHV1OR15-3	62
GOLGA8DP	13
GOLGA6L1	9
TUBGCP5	21
CYFIP1	55
NIPA2	96
NIPA1	59
WHAMMP3	21
GOLGA8IP	15
HERC2P2	6
GOLGA6L22	24
GOLGA8EP	26
GOLGA8S	8
GOLGA6L2	24
MKRN3	7
MAGEL2	82
NDN	118
PWRN4	18
PWRN3	6
NPAP1	181
SNRPN	29
SNHG14	33
SNURF	65
SNORD107	42
SNORD64	37
SNORD108	37
PWAR6	5
SNORD109A	11
SNORD109B	13
SNORD116-1	22
SNORD116-2	27
SNORD116-3	30
SNORD116-9	32
SNORD116-4	34
SNORD116-5	37
SNORD116-7	31
SNORD116-6	38
SNORD116-8	45
SNORD116-10	45
SNORD116-11	51
SNORD116-12	48
SNORD116-13	54
SNORD116-14	51
SNORD116-15	50
SNORD116-16	57
SNORD116-17	56
SNORD116-19	52
SNORD116-18	54
SNORD116-20	56
SNORD116-21	61
SNORD116-22	63
SNORD116-23	60
SNORD116-24	69
SNORD116-25	72
SNORD116-26	68
SNORD116-27	70
SNORD116-28	79
SNORD116-29	77
SNORD116-30	83
SNORD115-1	46
SNORD115-2	42
SNORD115-3	39
SNORD115-4	34
SNORD115-5	32
SNORD115-10	36
SNORD115-12	38
SNORD115-9	34
SNORD115-6	30
SNORD115-7	32
SNORD115-8	26
SNORD115-11	25
SNORD115-29	21
SNORD115-36	27
SNORD115-43	25
SNORD115-13	17
SNORD115-14	21
SNORD115-16	13
SNORD115-17	13
SNORD115-18	15
SNORD115-19	11
SNORD115-20	6
SNORD115-15	10
SNORD115-21	4
SNORD115-22	6
SNORD115-23	6
SNORD115-24	2
SNORD115-25	4
SNORD115-26	9
SNORD115-27	15
SNORD115-28	15
SNORD115-30	20
SNORD115-31	22
SNORD115-32	24
SNORD115-33	23
SNORD115-34	21
SNORD115-35	23
SNORD115-37	33
SNORD115-38	30
SNORD115-39	36
SNORD115-40	38
SNORD115-41	38
SNORD115-42	37
SNORD115-44	35
SNORD115-45	16
SNORD115-47	14
SNORD115-45	13
UBE3A	51
ATP10A	14
LINC00929	35
GABRB3	41
GABRA5	6
GABRG3	20
GABRG3-AS1	36
OCA2	15
HERC2	5
GOLGA8F	61
GOLGA8G	63
HERC2P11	0
HERC2P9	7
GOLGA8M	47
WHAMMP2	25
PDCD6IPP2	10
APBA2	18
NDNL2	14
TJP1	6
GOLGA8J	16
ULK4P3	13
GOLGA8T	34
CHRFAM7A	10
DNM1P50	13
GOLGA8R	6
GOLGA8Q	32
ULK4P1	23
ULK4P2	23
GOLGA8H	16
HERC2P10	9
TRPM1	46
MIR211	82
KLF13	6
OTUD7A	10
CHRNA7	9
GOLGA8K	23
GOLGA8O	32
GOLGA8N	13
ARHGAP11A	7
SCG5	27
GREM1	108
FMN1	171
TMCO5B	118
AVEN	4
CHRM5	30
EMC7	64
PGBD4	64
KATNBL1	55
EMC4	42
SLC12A6	23
NOP10	44
NUTM1	43
GOLGA8A	9
MIR1233-1	4
MIR1233-2	2
GOLGA8B	25
ACTC1	12
ZNF770	132
ANP32AP1	77
DPH6	7
DPH6-AS1	9
C15ORF41	121
MEIS2	143
TMCO5A	45
SPRED1	154
FAM98B	52
THBS1	67
BUB1B	186
PAK6	104
C15ORF56	88
ANKRD63	63
PLCB2	33
INAFM2	23
DISP2	14
KNSTRN	38
IVD	65
BAHD1	99
CHST14	127
C15ORF57	40
RPUSD2	40
CASC5	15
RAD51-AS1	93
RAD51	95
RMDN3	148
GCHFR	141
DNAJC17	98
C15ORF62	135
PPP1R14D	73
SPINT1	65
RHOV	27
VPS18	13
CHAC1	4
INO80	164
TTBK2	105
CCNDBP1	202
EPB42	162
LCMT2	55
ADAL	57
ZSCAN29	11
TUBGCP4	14
TP53BP1	115
PPIP5K1	23
CKMT1B	25
STRC	6
CATSPER2	38
CKMT1A	79
STRCP1	85
CATSPER2P1	61
PDIA3	61
ELL3	30
SERF2	13
MIR1282	8
SERINC4	7
HYPK	3
MFAP1	28
WDR76	23
FRMD5	177
PIN4P1	82
FAM227B	99
FGF7	104
DTWD1	99
CYP19A1	72
GLDN	69
RBPMS2	182
MIR1272	179
PIF1	118
PLEKHO2	105
ANKDD1A	31
SPG21	51
SLC51B	101
RASL12	132
KBTBD13	135
UBAP1L	164
PDCD7	171
CLPX	116
CILP	96
PARP16	18
IGDCC3	76
IGDCC4	127
NOX5	119
EWSAT1	43
PAQR5	156
RPLP1	6
PCAT29	140
LINC00593	22
MYO9A	29
SENP8	27
PKM	95
PARP6	130
CELF6	182
ARIH1	179
MIR630	68
GOLGA6B	5
HIGD2B	38
BBS4	36
ADPGK	138
ADPGK-AS1	135
NPTN	124
CD276	69
C15ORF59	6
C15ORF59-AS1	14
TBC1D21	123
LOXL1-AS1	147
LOXL1	153
STOML1	77
PML	80
GOLGA6A	15
ISLR2	35
ISLR	86
STRA6	98
CYP11A1	8
SEMA7A	74
UBL7	99
UBL7-AS1	99
ARID3B	22
CLK3	46
EDC3	19
CYP1A1	13
CYP1A2	30
CSK	12
LMAN1L	41
CPLX3	52
SCAMP2	105
MPI	122
FAM219B	139
COX5A	172
RPP25	185
COMMD4	169
NEIL1	156
MIR631	147
MAN2C1	135
SIN3A	56
PTPN9	77
SNUPN	130
CSPG4	42
ODF3L1	31
DNM1P35	17
UBE2Q2	94
FBXO22	156
ETFA	71
TYRO3P	20
ISL2	99
LINGO1	172
TBC1D2B	58
SH2D7	41
CIB2	4
IDH3A	21
ACSBG1	109
DNAJA4	138
WDR61	168
PSMA4	177
CHRNA5	154
CHRNA3	92
CHRNB4	70
ADAMTS7	35
MORF4L1	93
CTSH	169
MTHFS	178
ST20-MTHFS	148
ST20-AS1	150
BCL2A1	106
ZFAND6	14
FANCA	83
ABHD17C	178
CEMIP	98
MIR549A	29
ADAMTS7P1	112
GOLGA6L10	47
UBE2Q2P2	50
GOLGA6L17P	112
GOLGA6L9	112
RPS17	135
GOLGA2P10	11
SPATA8-AS1	199
TARSL2	193
OR4F6	110
OR4F13P	79
OR4F4	9
FAM138E	41
WASH3P	45
DDX11L9	67
WASIR2	5
POLR3K	33
SNRNP25	29
RHBDF1	48
MPG	52
HBZ	128
HBA2	152
HBA1	156
HBQ1	158
WFIKKN1	190
WDR90	170
RHOT2	147
RHBDL1	144
STUB1	135
WDR24	123
FBXL16	108
METRN	100
FAM173A	100
CCDC78	89
NARFL	72
MSLN	55
MIR662	47
RPUSD1	25
CHTF18	31
GNG13	19
PRR25	10
LMF1	17
LMF1-AS1	44
SOX8	19
SSTR5-AS1	28
SSTR5	18
C1QTNF8	46
TPSG1	175
TPSB2	178
TPSAB1	184
TPSD1	200
RNPS1	198
MIR940	198
ABCA3	127
ABCA17P	131
CCNF	36
NTN3	9
ATP6V0C	51
AMDHD2	56
TMEM114	168
TMEM186	162
PMM2	168
CARHSP1	97
C16ORF72	76
LINC01177	30
LINC01195	35
GRIN2A	81
ATF7IP2	12
LINC01290	138
EMP2	196
TEKT5	139
NUBP1	92
TVP23A	11
CIITA	47
DEXI	118
CLEC16A	118
SOCS1	87
PRM3	68
PRM2	65
PRM1	64
RMI2	9
TNFRSF17	203
SNX29	185
CPPED1	23
SHISA9	46
ERCC4	14
MKL2	12
MIR193B	1
MIR365A	13
PARN	15
BFAR	9
PLA2G10	8
NPIPA2	23
ABCC6P2	4
NOMO1	5
MIR3179-1	19
MIR3179-2	19
MIR3179-3	25
MIR3179-4	21
MIR3670-1	25
MIR3670-2	29
NPIPA1	6
PDXDC1	8
NTAN1	18
RRN3	5
NPIPA5	7
MPV17L	3
C16ORF45	8
KIAA0430	50
NDE1	50
MIR484	54
MYH11	8
FOPNL	8
ABCC1	7
ABCC6	9
PKD1P1	51
NPIPA8	9
NPIPA7	9
XYLT1	2
NOMO2	2
ABCC6P1	9
RPS15A	4
ARL6IP1	9
SMG1	7
TMC7	32
COQ7	35
ITPRIPL2	30
SYT17	6
CLEC19A	20
TMC5	61
GDE1	6
CCP110	6
KNOP1	31
IQCK	27
GPRC5B	46
GP2	19
UMOD	2
PDILT	11
ACSM5	11
ACSM2A	18
ACSM2B	12
ACSM1	8
THUMPD1	20
ACSM3	2
ERI2	19
DCUN1D3	43
LYRM1	39
DNAH3	71
TMEM159	72
ZP2	12
CRYM	14
CRYM-AS1	8
SNX29P1	17
NPIPB3	61
SMG1P3	0
SLC7A5P2	9
METTL9	41
IGSF6	23
OTOA	42
RRN3P1	10
NPIPB4	25
UQCRC2	12
PDZD9	38
EEF2K	5
POLR3E	29
RRN3P3	59
SMG1P1	56
NPIPB5	33
HS3ST2	44
SCNN1G	1
SCNN1B	23
COG7	19
GGA2	39
EARS2	37
UBFD1	37
NDUFAB1	9
DCTN5	50
PLK1	88
CHP2	14
PRKCB	77
CACNG3	12
RBBP6	50
LINC01567	27
TNRC6A	14
SLC5A11	98
LCMT1-AS1	40
LCMT1	41
LCMT1-AS2	78
AQP8	77
HS3ST4	8
C16ORF82	27
KDM8	14
NSMCE1	25
IL4R	4
IL21R	8
IL21R-AS1	34
KIAA0556	30
GSG1L	12
NPIPB6	11
EIF3CL	10
CLN3	2
APOBR	4
NUPR1	8
CCDC101	19
SULT1A2	8
SULT1A1	9
NPIPB8	9
NPIPB9	11
ATXN2L	8
TUFM	10
ATP2A1	8
ATP2A1-AS1	6
RABEP2	16
CD19	17
NFATC2IP	38
RRN3P2	16
SNX29P2	27
NPIPB11	14
SMG1P6	6
BOLA2	18
BOLA2B	12
SLX1A	13
SLX1B	9
SLX1A-SULT1A3	12
SLX1B-SULT1A4	16
SULT1A3	19
SULT1A4	19
SMG1P2	3
SPN	23
QPRT	7
C16ORF54	7
ZG16	13
KIF22	15
MAZ	7
PRRT2	13
PAGR1	15
MVP	15
CDIPT	13
CDIPT-AS1	12
SEZ6L2	19
ASPHD1	13
KCTD13	13
TMEM219	13
TAOK2	6
HIRIP3	8
INO80E	10
DOC2A	0
C16ORF92	14
FAM57B	6
ALDOA	3
PPP4C	22
TBX6	4
GDPD3	15
MAPK3	6
CORO1A	21
SMG1P5	21
CD2BP2	6
TBC1D10B	17
MYLPF	20
SEPT1	21
ZNF48	11
DCTPP1	27
SEPHS2	32
ZNF768	17
ZNF747	9
ZNF764	11
ZNF688	14
ZNF785	3
ZNF689	6
PRR14	5
FBRS	10
SNORA30	45
PHKG2	28
RNF40	19
BCL7C	14
MIR762HG	11
MIR762	11
CTF1	10
FBXL19-AS1	25
FBXL19	24
ORAI3	8
SETD1A	18
HSD3B7	9
STX1B	17
STX4	44
ZNF668	27
ZNF646	20
PRSS53	9
VKORC1	8
BCKDK	17
KAT8	22
PRSS36	6
FUS	27
PYCARD	25
PYCARD-AS1	22
ITGAX	26
COX6A2	6
ZNF843	9
ARMC5	10
TGFB1I1	14
SLC5A2	22
C16ORF58	6
AHSP	15
CLUHP3	40
VN1R3	6
ZNF267	0
HERC2P4	18
TP53TG3D	7
TP53TG3	27
SLC6A10P	9
ENPP7P13	9
UBE2MP1	2
LINC01566	11
FRG2DP	0
LINC00922	26
MIR1538	178
NFAT5	180
NQO1	13
NOB1	18
WWP2	24
MIR140	23
MIR1972-1	20
PDPR	5
SMG1P7	10
EXOSC6	25
AARS	61
DDX19B	61
DDX19A	120
COG4	136
SNORD111B	132
SNORD111	128
IL34	88
VAC14	18
VAC14-AS1	67
HYDIN	31
CMTR2	4
CALB2	29
ZNF23	66
ZNF19	89
CHST4	130
TAT-AS1	162
TAT	180
PSMD7	101
NPIPB15	16
ZFPM1	88
ZC3H18	204
PIEZO1	156
CDT1	135
GALNS	82
TRAPPC2L	83
PABPN1L	72
CBFA2T3	25
ACSF3	25
LINC00304	12
SLC22A31	36
ZNF778	50
SPG7	13
MRPL13	18
SNORD68	18
CPNE7	7
DPEP1	35
CHMP1A	84
SPATA33	84
CDK10	113
SPATA2L	124
VPS9D1	145
VPS9D1-AS1	138
ZNF276	143
TCF25	88
MC1R	43
TUBB3	42
DEF8	10
CENPBD1	9
AFG3L1P	6
DBNDD1	46
GAS8	55
GAS8-AS1	68
URAHP	86
PRDM7	110
FAM157C	107
OR1D5	8
OR1D2	34
OR1E3	55
OR1G1	72
OR1A2	140
OR1A1	156
OR1D4	162
OR3A1	110
OR3A4P	98
OR1E1	6
OR3A3	19
OR1E2	33
ASPA	73
TRPV3	163
TRPV1	198
STX8	147
CFAP52	145
MYHAS	135
MYH8	88
MYH4	47
MYH1	11
MYH2	41
MYH3	152
SCO1	192
ADPRM	188
CDRT15	67
HS3ST3B1	7
CDRT4	137
TVP23C-CDRT4	43
TVP23C	39
CDRT1	25
TRIM16	85
TBC1D26	96
CDRT15P2	59
MEIS3P1	37
ADORA2B	92
ZSWIM7	153
TTC19	148
TRPV2	193
LRRC75A-AS1	167
SNORD49B	165
SNORD49A	164
SNORD65	165
LRRC75A	114
ZNF287	31
ZNF624	48
CCDC144A	16
USP32P1	5
FAM106CP	7
KRT16P2	48
KRT17P1	55
TNFRSF13B	42
MPRIP	30
PLD6	195
ATPAF2	185
GID4	189
DRG2	138
MYO15A	115
ALKBH5	39
MIEF2	17
TOP3A	21
SMCR8	17
SHMT1	34
EVPLL	28
KRT17P5	2
KRT17P2	4
KRT16P1	8
LGALS9C	15
USP32P2	14
FAM106A	20
CCDC144B	20
TBC1D28	39
ZNF286B	68
FOXO3B	64
TRIM16L	60
FBXW10	8
TVP23B	14
PRPSAP2	21
SLC5A10	64
FAM83G	11
GRAP	29
GRAPL	46
EPN2	49
EPN2-AS1	30
B9D1	39
MIR1180	9
MAPK7	37
MFAP4	52
RNF112	35
SLC47A1	95
ALDH3A2	173
SLC47A2	101
ALDH3A1	79
ULK2	53
AKAP10	46
SPECC1	19
CCDC144CP	15
USP32P3	4
NOS2P3	9
LGALS9B	5
KRT16P3	5
CDRT15L2	26
CCDC144NL	37
CCDC144NL-AS1	9
USP22	39
LINC01563	7
NATD1	178
KRT18P55	195
TMEM97	185
TNFAIP1	169
POLDIP2	139
TMEM199	143
SEBOX	131
VTN	126
SARM1	129
SLC13A2	27
FOXN1	24
UNC119	55
PIGS	74
ALDOC	79
SPAG5	104
SPAG5-AS1	104
KIAA0100	154
SDF2	165
SSH2	46
EFCAB5	51
NSRP1	137
MIR423	138
CPD	192
GOSR1	91
TBC1D29	15
SH3GL1P2	59
SUZ12P1	146
CRLF3	118
ATAD5	109
TEFM	34
ADAP2	23
RNF135	35
NF1	159
COPRS	37
UTP6	4
SUZ12	42
LRRC37B	112
TMEM98	65
SPACA3	7
CCL2	88
CCL7	107
CCL11	99
CCL8	63
CCL13	24
CCL1	19
C17ORF102	46
TMEM132E	45
CCT6B	148
ZNF830	146
LIG3	165
RAD51D	181
FNDC8	183
NLE1	158
UNC45B	150
SLC35G3	104
SLFN11	76
SLFN12	140
SNORD7	101
PEX12	94
AP2B1	87
RASL10B	38
GAS2L2	59
MMP28	61
C17ORF50	67
HEATR9	15
CCL5	6
RDM1	17
LYZL6	5
CCL16	19
CCL15-CCL14	4
CCL15	8
CCL23	8
CCL18	5
CCL3	7
CCL4	4
CCL3L3	15
CCL4L1	4
TBC1D3H	63
TBC1D3G	61
TBC1D3F	59
TBC1D3B	9
ZNHIT3	25
MYO19	8
PIGW	11
GGNBP2	4
DHRS11	56
MRM1	62
LHX1	1
AATF	9
ACACA	7
C17ORF78	6
TADA2A	9
DUSP14	62
SYNRG	58
DDX52	26
HNF1B	14
YWHAEP7	11
TBC1D3C	13
TBC1D3L	12
TBC1D3	14
TBC1D3D	8
TBC1D3I	14
TBC1D3K	12
TBC1D3E	14
TBC1D3J	15
MRPL45	42
GPR179	26
SOCS7	17
ARHGAP23	58
SRCIN1	61
MLLT6	35
PSMB3	82
C17ORF98	52
RPL17	37
SNORA21	40
LASP1	21
LINC00672	41
FBXO47	85
LRRC37A11P	33
PLXDC1	56
ARL5C	45
CACNB1	14
RPL19	13
STAC2	20
MBD4	147
CDK12	151
NEUROD2	203
PPP1R1B	185
STARD3	174
TCAP	144
PNMT	147
ERBB2	111
MIEN1	83
GRB7	77
IKZF3	60
ZPBP2	62
GSDMB	114
ORMDL3	125
LRRC3C	135
PSMD3	173
TNS4	198
CCR7	139
SMARCE1	49
KRT222	38
KRT24	8
KRT25	13
KRT26	24
KRT27	38
KRT28	54
KRT10	37
TMEM99	44
KRT12	0
KRT20	16
KRT23	45
KRT39	14
KRT40	11
KRTAP3-3	16
KRTAP3-2	19
KRTAP3-1	10
KRTAP1-5	13
KRTAP1-4	14
KRTAP1-3	19
KRTAP1-1	25
KRTAP2-1	29
KRTAP2-2	39
KRTAP2-3	42
KRTAP2-4	48
KRTAP4-7	70
KRTAP4-8	63
KRTAP4-9	56
KRTAP4-11	39
KRTAP4-12	39
KRTAP4-6	21
KRTAP4-5	9
KRTAP4-4	2
KRTAP4-3	12
KRTAP4-2	24
KRTAP4-1	33
KRTAP9-1	36
KRTAP9-2	72
KRTAP9-3	72
KRTAP9-9	76
KRTAP9-8	82
KRTAP9-4	95
KRTAP9-6	107
KRTAP9-7	115
KRTAP29-1	106
KRTAP16-1	100
KRTAP17-1	96
KRT33A	56
KRT33B	41
KRT34	29
KRT31	12
KRT37	16
KRT38	39
KRT32	65
KRT35	77
KRT36	71
KRT13	54
KRT15	38
KRT19	35
LINC00974	7
KRT9	18
KRT14	16
KRT16	19
KRT17	26
KRT42P	46
EIF1	93
GAST	87
HAP1	67
JUP	10
P3H4	16
NT5C3B	38
KLHL10	38
KLHL11	69
ACLY	120
TTC25	115
DNAJC7	30
NKIRAS2	23
ZNF385C	5
DHX58	76
KAT2A	81
HSPB9	84
RAB5C	115
ATP6V0A1	181
NAGLU	102
TUBG1	24
TUBG2	27
CCR10	51
RAMP2-AS1	126
RAMP2	128
VPS25	116
CNTD1	91
BECN1	59
AOC4P	16
LINC00671	20
AARSD1	86
PTGES3L-AARSD1	104
IFI35	122
RND2	143
LINC00910	181
ARL4D	171
MIR2117	129
C17ORF53	142
ASB16	113
ASB16-AS1	91
ATXN7L3	84
UBTF	61
SLC4A1	14
RUNDC3A-AS1	12
RUNDC3A	14
SLC25A39	10
FAM171A2	53
GPATCH8	9
LINC01180	30
DBF4B	33
ADAM11	26
EFTUD2	7
CCDC103	8
FAM187A	4
KIF18B	44
C1QL1	20
NMT1	56
PLCD3	9
ACBD4	9
MAP3K14-AS1	10
SPATA32	11
MAP3K14	32
ARHGAP27	10
LRRC37A4P	5
CRHR1	50
MAPT-AS1	35
SPPL2C	13
MAPT	34
STH	2
KANSL1	12
KANSL1-AS1	9
ARL17B	6
LRRC37A	10
ARL17A	10
LRRC37A2	6
NSF	21
CDC27	23
MYL4	2
ITGB3	11
EFCAB13	19
NPEPPS	6
KPNB1	6
TBX21	21
MRPL10	21
SP2	14
SP2-AS1	19
PNPO	23
MIR152	46
CBX1	104
SNX11	112
MIR1203	90
HOXB1	127
HOXB2	117
HOXB-AS1	116
HOXB3	83
HOXB4	82
MIR10A	82
HOXB-AS3	72
HOXB5	64
HOXB6	53
HOXB8	43
HOXB9	36
MIR196A1	24
PRAC1	65
PRAC2	66
HOXB13	76
TTLL6	106
UBE2Z	9
SNF8	50
IGF2BP1	100
ABI3	202
PHB	12
NGFR	36
SPOP	38
SLC35B1	8
KAT7	44
